Timestamp,Do you prefer a gas or electric stovetop?,For how long are you looking to rent?,How many rooms do you want?,What is your budget for rent?,How many bathrooms do you want?,How important is it that you have a master bedroom?,How important is it that you have a storage unit?,How important is it that you a balcony/garden?,How important is it that you have also an electric heater (דוד חשמל) and a regular heater (דוד שמש)?,"How important, is it that you have an air-conditioner in every bedroom? ",How important is it that you have personal parking spot(s)?,How Important is it that you have a kosher Kitchen?,How important is it that you have bus routes near you?,Does it matter if the apartment is next to a school or a apartment complex under construction?,Does it matter to you to be in a building that can undergo construction in the coming year/two years?,Would you rather your neighbors be students or families?,Do you prefer your neighbors be families or singles?,Is it important that your neighbors be students,Is it Important that your neighbors be families?,What type of neighborhood are you looking for?,How Important is it that your apartment come furnished?,How important that the apartment be pet friendly?,How important that the apartment be smoke friendly?,How important that the apartment have a big livingroom?,On which Floor would you want the apartment to be on?,How important is it which floor you are on?,How important that the apartment have elevator access?,Where are you looking for an apartment?,City
5/20/2022 7:04:16,4,"A Year, 2 years","5, 6","6100-7000, 7100-8000",2,2,4,5,5,5,4,3,4,4,5,3,3,2,2,"Not Religious, Traditional",1,3,1,5,"Ground, Fourth",2,3,Tel Aviv,1
5/20/2022 7:04:40,4,A Year,3,2100-3000,1,3,4,1,5,4,1,1,2,4,3,5,5,3,3,Not Religious,4,4,1,4,"Second, Third",4,1, ,1
5/20/2022 7:04:57,5,"A Year, 2 years","3, 4","2100-3000, 3100-4000, 4100-5000",1.5,5,3,3,1,1,3,5,3,5,5,3,5,2,2,"Traditional, Dati Leumi",1,4,4,3,"Ground, First",4,3, ,
5/20/2022 7:05:43,5,2 years,"4, 5","5100-6000, 6100-7000",2,1,5,5,5,5,5,5,5,3,5,1,1,1,5,Dati Leumi,3,3,1,5,"Ground, Fourth",4,5, ,1
5/20/2022 7:06:17,5,"A Year, 2 years","3, 4","4100-5000, 5100-6000",2,3,5,3,5,5,1,5,1,3,4,2,5,1,4,"Dati Leumi, Charedi",2,1,1,3,"Ground, First",4,5, ,1
5/20/2022 7:08:54,4,"A Year, 2 years","2, 3","3100-4000, 4100-5000",1,4,5,5,1,5,1,1,3,4,5,2,5,1,1,"Not Religious, Traditional",1,5,1,4,"Ground, First",4,4, ,1
5/20/2022 7:11:14,3,A Year,"1, 2",3100-4000,1,5,4,3,5,5,3,2,4,4,5,3,5,3,5,"Not Religious, Traditional, Dati Leumi",5,4,2,4,"Ground, First",5,5, ,1
5/20/2022 7:11:16,5,A Year,4,7100-8000,1.5,5,3,5,5,3,5,3,5,4,3,1,5,1,4,"Not Religious, Traditional, Dati Leumi",3,5,1,4,"Ground, First",5,4, ,1
5/20/2022 7:12:57,5,2 years,4,5100-6000,2,4,5,5,4,5,2,2,5,4,5,4,3,1,2,"Not Religious, Traditional",1,5,1,5,"Ground, First",5,5, ,1
5/20/2022 7:13:00,3,A Year,4,1000-2000,2,4,1,3,1,3,1,5,4,4,3,1,5,1,3,"Dati Leumi, Charedi",4,1,3,4,"Ground, First, Second, Third",3,4,Jerusalem ,1
5/20/2022 7:19:53,3,"Half a Year, A Year",4,4100-5000,2,5,5,5,5,5,3,5,4,3,3,1,5,1,1,"Traditional, Dati Leumi, Charedi",1,2,1,3,Ground,4,5,Jerusalem ,1
5/20/2022 7:27:26,1,"A Year, 2 years","3, 4","4100-5000, 5100-6000",1,3,4,5,1,1,3,1,5,5,5,3,5,1,1,"Traditional, Dati Leumi, Charedi",4,1,1,5,"Ground, First",5,4, ,0
5/20/2022 7:30:50,3,2 years,3,7100-8000,2,3,5,5,5,5,5,4,3,5,5,1,5,1,3,Traditional,3,5,1,5,Second,4,5, ,1
5/20/2022 7:32:46,1,"A Year, 2 years","2, 3",4100-5000,1.5,5,2,2,5,5,2,2,3,3,5,3,5,1,1,"Not Religious, Traditional",1,2,5,4,"Ground, First",3,3, ,1
5/20/2022 7:35:11,5,2 years,5,5100-6000,2,5,5,3,5,5,5,5,5,2,4,1,3,1,4,Dati Leumi,1,5,1,5,"Ground, First, Second, Third, Fourth",3,4, ,1
5/20/2022 7:36:56,5,"A Year, 2 years","3, 4","5100-6000, 6100-7000, 7100-8000",1.5,4,1,3,4,1,1,5,5,1,2,5,5,1,4,Charedi,1,5,1,1,"Ground, First",,5,Jerusalem ,1
5/20/2022 7:41:01,3,2 years,4,7100-8000,2,4,4,5,5,4,4,1,4,5,5,3,5,1,1,"Not Religious, Traditional",5,5,1,5,"Third, Fourth",5,5, ,1
5/20/2022 7:43:02,3,2 years,3,5100-6000,2,3,3,5,5,5,5,5,4,1,4,3,5,3,3,"Dati Leumi, Charedi",1,5,1,3,"Ground, First",4,5, ,1
5/20/2022 7:46:31,1,A Year,"2, 3",5100-6000,1,2,3,5,5,5,1,5,3,1,2,3,1,1,1,"Traditional, Dati Leumi",2,1,1,4,"Second, Third",3,5, ,1
5/20/2022 7:54:44,2,2 Months,"2, 3","5100-6000, 6100-7000",1.5,2,5,4,5,5,4,1,2,5,5,2,5,1,3,"Traditional, Dati Leumi",4,1,1,4,"First, Second, Third",4,5, ,1
5/20/2022 8:07:18,5,"A Year, 2 years","3, 4","6100-7000, 7100-8000",2,4,3,4,2,5,3,5,2,2,5,3,4,1,1,Traditional,1,5,1,3,"First, Second",3,4, ,1
5/20/2022 8:16:49,5,Half a Year,3,4100-5000,1,5,1,5,5,4,3,1,4,5,5,3,4,1,1,Traditional,3,1,1,5,"First, Second",5,1, ,1
5/20/2022 8:17:07,3,"Half a Year, A Year",1,1000-2000,1,5,2,5,5,5,5,5,5,4,5,3,5,3,3,Dati Leumi,3,3,1,5,Second,3,4, ,1
5/20/2022 8:17:50,5,2 years,3,3100-4000,2,,3,2,5,5,4,2,5,5,5,1,5,5,5,Not Religious,5,1,1,4,Fourth,5,5, ,1
5/20/2022 8:21:42,5,"Half a Year, 2 years","2, 3","3100-4000, 4100-5000",1,,3,2,5,4,5,5,,3,2,4,5,4,4,Dati Leumi,5,4,1,4,"Ground, Fourth",1,3,Ariel,1
5/20/2022 8:27:41,5,"A Year, 2 years",4,"3100-4000, 4100-5000, 5100-6000",1.5,,3,5,5,5,3,5,,1,1,1,5,1,2,"Not Religious, Traditional, Dati Leumi",1,5,1,3,"First, Second",1,5, ,1
5/20/2022 8:30:05,5,2 years,3,3100-4000,1,,4,5,3,5,5,1,,5,5,1,5,1,1,Not Religious,2,1,4,5,"Second, Third, Fourth",5,5, ,
5/20/2022 8:35:51,3,Half a Year,3,"1000-2000, 2100-3000, 3100-4000",1,,3,1,4,5,1,1,,1,1,5,4,2,1,"Not Religious, Traditional",4,1,1,3,"Third, Fourth",1,4,Tel Aviv,1
5/20/2022 8:40:36,5,2 Months,4,4100-5000,1.5,,4,4,5,5,2,1,,5,5,2,4,3,3,Not Religious,1,5,1,4,Second,5,5, ,1
5/20/2022 8:48:02,5,2 years,"3, 4",1000-2000,2,,2,3,4,4,1,5,,4,2,1,5,2,2,Dati Leumi,2,1,1,5,First,2,1, ,1
5/20/2022 8:50:56,4,"A Year, 2 years","1, 2, 3","3100-4000, 4100-5000, 5100-6000",1.5,5,2,3,3,5,1,1,,3,3,2,5,1,4,Not Religious,1,1,1,2,"First, Second, Third",1,1, ,1
5/20/2022 8:51:04,2,Half a Year,3,1000-2000,2,3,1,5,4,5,2,1,,5,3,5,3,4,1,Not Religious,2,2,3,3,Second,1,1, ,1
5/20/2022 8:51:33,5,2 Months,4,8100-9000,2,2,5,5,5,5,5,5,,4,5,3,1,1,3,"Traditional, Dati Leumi",1,5,5,5,Fourth,4,4, ,1
5/20/2022 8:52:57,5,"A Year, 2 years","3, 4",4100-5000,1.5,3,3,3,4,3,1,4,,2,5,2,5,1,1,"Not Religious, Traditional, Dati Leumi",1,3,1,4,"First, Second",4,3, ,1
5/20/2022 8:53:03,5,"A Year, 2 years","2, 3",7100-8000,1,4,2,5,4,5,2,1,,5,5,3,5,4,3,Not Religious,1,3,1,4,"First, Second",1,4, ,1
5/20/2022 8:55:22,3,"A Year, 2 years","4, 5","2100-3000, 3100-4000",2,2,2,4,5,2,1,5,,3,2,3,3,3,3,"Traditional, Dati Leumi",1,1,1,4,"Ground, First, Second",4,3, ,0
5/20/2022 8:55:38,5,"A Year, 2 years","2, 3","5100-6000, 6100-7000, 7100-8000",1.5,4,4,5,1,5,3,1,5,4,5,3,4,1,1,"Not Religious, Traditional, Dati Leumi",3,1,1,5,"Third, Fourth",3,5, ,1
5/20/2022 8:57:34,3,2 years,"3, 4",4100-5000,1,4,3,5,4,4,1,3,3,5,5,3,5,1,1,Dati Leumi,3,1,1,5,"Ground, First",5,5, ,1
5/20/2022 9:00:56,4,A Year,"3, 4, 5",5100-6000,2,5,4,4,5,5,4,5,2,3,4,1,5,2,4,Dati Leumi,2,2,1,4,"Ground, First",3,4, ,
5/20/2022 9:04:32,3,2 years,3,3100-4000,1.5,2,4,5,5,1,1,1,3,4,4,3,5,1,1,"Not Religious, Traditional, Dati Leumi",1,3,2,3,"Ground, Second, Third",1,1,Merkaz,1
5/20/2022 9:09:12,5,2 years,4,6100-7000,2,1,4,5,3,2,5,5,4,2,2,1,5,1,4,Dati Leumi,1,1,1,4,"Ground, First",3,5, ,
5/20/2022 9:11:41,5,A Year,"3, 4",1000-2000,1.5,1,5,5,5,5,3,1,2,2,4,5,5,4,1,"Not Religious, Traditional",2,3,1,2,"First, Second",3,5, ,1
5/20/2022 9:12:40,5,2 years,4,5100-6000,2,4,1,5,5,1,4,5,4,5,5,1,5,1,5,Dati Leumi,1,5,1,5,"Ground, First",5,5, ,0
5/20/2022 9:15:14,5,A Year,"2, 3","2100-3000, 3100-4000",1,2,4,5,2,5,3,5,4,4,5,3,5,3,3,Dati Leumi,1,1,1,4,"First, Second, Third",4,2, ,1
5/20/2022 9:18:39,5,"A Year, 2 years","2, 3","2100-3000, 3100-4000, 4100-5000",1.5,3,4,5,5,3,1,5,5,3,5,3,5,1,1,"Dati Leumi, Charedi",1,3,1,4,"Ground, First",2,2, ,
5/20/2022 9:20:10,5,"A Year, 2 years","2, 3, 4","1000-2000, 2100-3000",1.5,5,5,5,5,4,1,5,2,5,3,3,5,2,3,"Traditional, Dati Leumi, Charedi",4,1,4,4,"Ground, First",4,5,Jerusalem ,1
5/20/2022 9:30:02,5,2 years,4,3100-4000,2,1,3,5,2,4,3,1,1,3,5,1,4,1,4,Traditional,1,5,1,3,"Ground, Second",3,3, ,1
5/20/2022 9:33:14,3,"1 Month, 2 Months, A Year, 2 years","4, 5","2100-3000, 3100-4000",2,3,5,3,5,4,4,5,1,1,5,3,4,1,3,Dati Leumi,3,1,3,5,Ground,5,5,Merkaz,1
5/20/2022 9:37:57,3,A Year,3,5100-6000,1.5,4,4,4,5,4,4,3,4,4,4,3,5,3,3,"Traditional, Dati Leumi",3,1,1,4,"Ground, Second",2,3,Jerusalem ,1
5/20/2022 9:38:31,2,"Half a Year, A Year","2, 3","3100-4000, 4100-5000",1,5,5,4,5,3,2,1,2,5,5,3,4,1,1,Not Religious,5,4,3,4,"First, Second, Third",4,4, ,1
5/20/2022 9:44:27,4,"Half a Year, A Year","1, 2, 3","3100-4000, 4100-5000, 5100-6000",1,5,2,2,4,5,2,1,3,2,3,3,5,3,3,Not Religious,4,1,1,2,"Second, Third",2,1, ,1
5/20/2022 9:55:38,1,2 years,"4, 5","4100-5000, 5100-6000",2,4,4,5,3,5,4,4,5,3,5,2,4,1,1,Traditional,3,5,1,4,"First, Second",4,5,Merkaz,1
5/20/2022 9:57:39,5,"A Year, 2 years","4, 5","4100-5000, 5100-6000",2,4,2,4,5,5,5,3,1,4,5,2,5,1,4,Dati Leumi,1,2,1,5,Second,1,5, ,1
5/20/2022 9:59:43,5,A Year,"1, 2","1000-2000, 2100-3000",1,5,1,3,1,4,1,1,3,3,3,4,5,3,3,"Not Religious, Traditional",2,2,1,2,"Second, Third, Fourth",4,1, ,1
5/20/2022 10:01:27,2,A Year,4,4100-5000,1,3,5,2,5,5,5,1,4,5,5,2,5,1,3,Not Religious,1,1,1,4,Third,3,5, ,1
5/20/2022 10:02:50,5,"A Year, 2 years","2, 3",4100-5000,1.5,3,2,5,5,4,3,1,5,5,5,1,5,1,1,Not Religious,1,2,2,3,First,4,5,Merkaz,1
5/20/2022 10:11:15,5,2 years,3,"2100-3000, 3100-4000",1.5,5,3,1,4,3,3,1,5,2,5,2,1,1,4,"Not Religious, Traditional",3,1,1,4,"Third, Fourth",1,5, ,1
5/20/2022 10:18:18,4,2 years,4,3100-4000,1.5,5,4,3,4,4,3,5,4,4,5,1,5,1,5,Dati Leumi,2,1,2,4,Ground,2,5, ,0
5/20/2022 10:22:58,5,"A Year, 2 years","1, 2","1000-2000, 2100-3000, 3100-4000, 4100-5000",1,4,5,4,4,5,3,3,4,3,5,1,5,2,2,"Not Religious, Traditional, Dati Leumi",2,1,1,5,"First, Second, Third, Fourth",3,5, ,1
5/20/2022 10:31:46,5,2 years,3,3100-4000,1.5,4,3,3,2,5,3,5,5,5,5,1,5,1,5,Dati Leumi,3,1,1,5,First,5,5, ,1
5/20/2022 10:36:34,1,2 years,"2, 3","6100-7000, 7100-8000, 8100-9000",1,3,1,3,3,5,1,1,3,5,5,3,4,1,1,Not Religious,4,1,3,5,"Third, Fourth",2,1, ,1
5/20/2022 10:38:32,4,A Year,5,8100-9000,2,2,3,5,5,5,1,5,3,1,3,3,5,3,3,"Traditional, Dati Leumi",3,2,5,4,"Ground, First, Second, Third, Fourth",1,1, ,1
5/20/2022 10:39:16,5,A Year,"3, 4, 5","3100-4000, 4100-5000, 5100-6000",2,2,4,5,5,5,3,5,5,4,5,3,5,1,1,"Traditional, Dati Leumi",2,4,1,4,"Ground, First, Second, Third",1,2, ,1
5/20/2022 10:42:43,4,"A Year, 2 years","3, 4",2100-3000,2,4,4,3,5,5,4,1,5,5,5,3,4,1,1,Not Religious,4,5,1,3,"First, Second, Third",5,5, ,
5/20/2022 10:45:14,4,2 Months,"3, 4","4100-5000, 5100-6000",2,5,5,5,3,5,5,5,4,4,5,1,5,4,4,"Traditional, Dati Leumi",3,4,1,4,"Ground, First",5,3, ,1
5/20/2022 10:45:36,1,A Year,2,3100-4000,1.5,5,2,5,5,5,3,5,4,2,4,5,5,3,3,"Traditional, Dati Leumi",3,5,3,5,"First, Second",3,4, ,
5/20/2022 10:45:57,5,"A Year, 2 years",3,5100-6000,1.5,5,2,4,5,5,3,1,3,5,5,1,4,,,Not Religious,1,5,1,5,"First, Second",4,5, ,1
5/20/2022 10:47:16,1,2 Months,2,4100-5000,1,5,2,4,5,5,3,1,2,5,5,3,4,3,3,,3,3,1,4,,4,2, ,
5/20/2022 10:48:16,3,2 years,3,4100-5000,1.5,4,3,3,3,3,1,3,2,3,5,3,3,1,2,Traditional,1,4,2,3,"Ground, First",2,4,Merkaz,1
5/20/2022 10:49:52,3,2 years,"3, 4","2100-3000, 3100-4000, 4100-5000",1.5,4,5,5,4,5,3,5,4,3,1,1,5,1,3,"Dati Leumi, Charedi",1,1,1,4,"Ground, First",4,5, ,
5/20/2022 10:59:21,5,2 years,1,"1000-2000, 2100-3000",1.5,5,3,5,4,2,4,5,5,4,4,1,5,1,4,"Dati Leumi, Charedi",4,2,1,3,"Ground, First, Second",2,4, ,
5/20/2022 11:02:42,1,A Year,4,"1000-2000, 2100-3000, 3100-4000, 4100-5000",2,3,2,5,3,5,1,1,5,3,5,3,5,3,3,Not Religious,4,5,3,3,"Second, Third, Fourth",2,5, ,1
5/20/2022 11:03:03,5,"A Year, 2 years","4, 5",3100-4000,1.5,3,5,3,5,5,4,5,5,4,5,1,5,1,2,Dati Leumi,1,1,1,4,"Ground, First, Second",5,3, ,0
5/20/2022 11:06:47,5,2 years,3,3100-4000,1,5,1,1,3,5,1,1,3,1,1,3,5,3,3,"Not Religious, Traditional",4,4,4,4,"First, Second, Third, Fourth",5,3, ,1
5/20/2022 11:07:55,4,1 Month,1,2100-3000,1,5,3,3,4,5,1,1,2,5,5,5,5,4,1,Not Religious,5,1,1,2,Third,2,1, ,1
5/20/2022 11:11:14,5,Half a Year,2,"1000-2000, 2100-3000",1.5,4,4,5,5,3,3,5,3,5,3,5,5,3,3,"Not Religious, Traditional",3,1,1,4,"Ground, First",1,3, ,0
5/20/2022 11:12:26,5,2 years,4,"3100-4000, 4100-5000",2,4,5,5,3,3,3,5,4,1,1,2,3,2,4,Dati Leumi,1,1,1,5,"Ground, Second",3,5, ,1
5/20/2022 11:22:07,3,2 years,2,3100-4000,1,3,2,3,4,5,1,1,2,5,5,3,5,3,3,Not Religious,3,5,1,3,"Ground, First",5,5, ,1
5/20/2022 11:23:04,5,"Half a Year, A Year","3, 4, 5","4100-5000, 5100-6000, 6100-7000",2,2,3,4,5,4,3,4,4,4,2,4,5,3,2,"Not Religious, Traditional, Dati Leumi",4,4,4,5,"Ground, Second",2,2, ,1
5/20/2022 11:24:24,5,2 years,4,4100-5000,2,2,5,5,3,3,2,5,4,5,5,1,3,1,5,Charedi,1,1,1,5,"Ground, First",4,5, ,1
5/20/2022 11:39:12,1,2 years,"4, 5, 6","2100-3000, 3100-4000, 4100-5000",1,4,3,1,5,4,3,1,5,1,1,3,5,3,3,Not Religious,3,5,1,3,"Third, Fourth",3,3, ,1
5/20/2022 11:44:12,5,2 years,"4, 5, 6","7100-8000, 8100-9000, 9100-10000",2,5,4,5,5,5,5,2,2,4,5,3,3,3,3,Not Religious,3,5,1,5,"First, Second",4,5, ,0
5/20/2022 11:52:02,4,A Year,3,1000-2000,1.5,5,1,2,4,4,1,5,1,5,5,2,5,2,4,Dati Leumi,5,1,1,4,"First, Second",4,4, ,1
5/20/2022 11:53:27,5,A Year,"2, 3, 4",4100-5000,1.5,5,1,3,5,5,2,1,1,2,1,1,4,2,2,"Traditional, Dati Leumi",1,1,1,4,"Ground, First",4,4,Jerusalem ,1
5/20/2022 11:58:57,4,2 years,"4, 5","4100-5000, 5100-6000, 6100-7000",2,3,3,5,5,3,3,3,4,3,5,3,4,1,1,"Not Religious, Traditional",1,5,2,5,"Ground, First",5,3,Jerusalem ,1
5/20/2022 11:59:44,5,2 years,"5, 6","7100-8000, 8100-9000, 9100-10000",2,2,2,5,5,5,4,5,2,1,2,2,5,3,3,"Traditional, Dati Leumi",1,5,5,4,"Ground, First",2,2, ,
5/20/2022 12:05:36,1,"A Year, 2 years",2,"1000-2000, 2100-3000",1,3,5,5,5,3,1,1,3,5,5,3,3,1,1,"Not Religious, Traditional",3,3,1,3,Ground,5,1, ,0
5/20/2022 12:24:54,4,"A Year, 2 years","1, 2, 3",2100-3000,1.5,4,2,2,3,4,3,4,5,2,4,3,5,3,3,"Not Religious, Traditional",5,4,2,2,"First, Second",3,3, ,1
5/20/2022 12:29:24,3,2 years,"5, 6","5100-6000, 6100-7000",2,2,4,5,3,,5,5,1,5,5,1,5,1,3,Dati Leumi,1,5,1,3,"Ground, First",1,5, ,
5/20/2022 12:36:21,5,2 years,"4, 5, 6","5100-6000, 6100-7000, 7100-8000",2,4,5,5,5,5,5,5,3,1,5,1,5,1,5,"Traditional, Dati Leumi, Charedi",3,1,1,5,"Ground, Second",1,5, ,1
5/20/2022 12:36:43,4,A Year,"2, 3, 4",1000-2000,1,4,4,3,5,4,1,5,4,4,3,5,3,1,1,"Not Religious, Traditional, Dati Leumi",3,4,3,3,Ground,1,3, ,
5/20/2022 12:42:42,1,2 years,3,5100-6000,1.5,5,4,5,3,5,5,1,5,4,5,2,1,2,2,Not Religious,1,5,1,4,Ground,3,3, ,0
5/20/2022 12:57:18,5,"A Year, 2 years","4, 5, 6","5100-6000, 6100-7000, 7100-8000",2,2,5,5,5,5,5,5,5,4,5,2,2,1,2,Dati Leumi,1,1,2,5,"Ground, First",5,2, ,
5/20/2022 13:00:30,2,"A Year, 2 years","3, 4","5100-6000, 6100-7000",2,1,2,3,4,4,2,5,4,3,2,4,5,3,3,Dati Leumi,2,1,1,4,"Ground, First",4,4, ,1
5/20/2022 13:04:32,5,"A Year, 2 years",2,"4100-5000, 5100-6000",1,1,5,1,3,5,5,1,4,4,5,1,5,1,2,Not Religious,1,1,1,3,"Ground, First",4,3, ,1
5/20/2022 13:05:28,5,Half a Year,4,4100-5000,1.5,4,5,5,5,5,5,1,5,5,5,1,5,1,5,Not Religious,1,1,5,5,"Third, Fourth",5,5, ,1
5/20/2022 13:06:25,5,"Half a Year, A Year",3,"4100-5000, 5100-6000",1,2,1,5,5,5,1,1,3,3,3,4,4,3,3,"Not Religious, Traditional",3,1,1,4,"Ground, First, Second",4,1, ,
5/20/2022 13:09:09,2,2 years,2,3100-4000,1,3,3,4,4,4,3,1,3,4,4,3,5,1,1,Not Religious,2,1,1,2,"Second, Third",3,3, ,1
5/20/2022 13:17:40,1,2 years,4,3100-4000,2,5,4,5,5,5,4,1,5,5,5,1,4,3,5,Not Religious,1,5,1,3,"First, Second, Third, Fourth",1,5, ,1
5/20/2022 13:38:58,5,2 years,3,"5100-6000, 6100-7000, 7100-8000",1.5,1,4,4,3,5,4,3,5,4,5,3,4,1,1,"Not Religious, Traditional",2,1,3,4,"First, Second, Third",3,2, ,1
5/20/2022 13:40:36,2,A Year,"1, 2, 3",2100-3000,,3,2,2,,1,,5,4,3,,,5,,,"Not Religious, Traditional, Dati Leumi",3,1,1,3,,2,4,Jerusalem ,1
5/20/2022 13:44:30,5,"A Year, 2 years","3, 4, 5","4100-5000, 5100-6000",2,4,3,4,5,5,4,3,4,5,5,1,5,1,5,"Not Religious, Traditional",1,5,5,5,"Second, Third",3,5, ,
5/20/2022 13:54:52,1,"A Year, 2 years","2, 3, 4","1000-2000, 2100-3000, 3100-4000",1,5,1,3,2,5,1,2,3,3,5,3,5,2,2,"Not Religious, Traditional",3,3,2,3,Ground,5,3, ,
5/20/2022 13:58:00,5,A Year,3,"2100-3000, 3100-4000",2,5,3,5,5,1,3,5,2,4,5,3,4,3,3,"Not Religious, Traditional, Dati Leumi",1,1,5,3,"Ground, First, Second",2,1, ,0
5/20/2022 14:04:28,5,"A Year, 2 years","3, 4","2100-3000, 3100-4000",2,4,5,5,5,5,4,1,2,3,2,2,4,2,4,"Not Religious, Traditional, Dati Leumi",1,2,1,5,"Ground, First",5,3, ,
5/20/2022 14:11:32,5,"A Year, 2 years","1, 2, 3","3100-4000, 4100-5000",1,4,5,4,5,5,5,1,4,4,4,3,2,3,3,Not Religious,1,1,1,5,"Third, Fourth",3,5,Tel Aviv,1
5/20/2022 14:17:27,5,A Year,"4, 5, 6","4100-5000, 5100-6000, 6100-7000",2,5,4,2,4,5,1,5,5,1,4,3,4,3,3,"Traditional, Dati Leumi",4,3,1,3,"Second, Third",1,4, ,1
5/20/2022 14:22:47,3,"A Year, 2 years","2, 3","5100-6000, 6100-7000, 7100-8000",1.5,3,3,4,4,5,3,1,5,5,3,3,5,1,1,Not Religious,2,3,1,3,"First, Second",3,3, ,1
5/20/2022 14:24:05,5,A Year,"1, 2",2100-3000,1,3,5,5,2,3,3,5,5,1,1,3,2,1,1,"Not Religious, Traditional, Dati Leumi",1,5,1,4,"Ground, First",3,5, ,1
5/20/2022 14:29:20,1,"Half a Year, A Year","1, 2","1000-2000, 2100-3000",1,5,1,5,3,3,3,4,3,2,3,4,5,3,3,"Not Religious, Traditional, Dati Leumi",4,2,3,2,"Ground, First",1,1, ,1
5/20/2022 14:30:32,3,2 years,"3, 4, 5, 6","6100-7000, 7100-8000, 8100-9000, 9100-10000",2,5,3,5,4,4,4,4,2,3,3,3,3,3,3,"Not Religious, Traditional, Dati Leumi",3,5,1,3,"Ground, First, Second, Third, Fourth",3,5, ,1
5/20/2022 14:34:08,1,"A Year, 2 years","2, 3, 4, 5",1000-2000,1.5,4,1,5,3,4,1,5,3,3,4,5,5,2,2,"Traditional, Dati Leumi",4,5,1,5,"First, Second",3,4, ,1
5/20/2022 14:44:03,5,2 years,4,3100-4000,2,4,3,5,3,3,3,5,4,3,5,2,4,1,3,Dati Leumi,1,2,1,5,"Ground, First",4,3, ,1
5/20/2022 15:05:44,2,Half a Year,"5, 6","8100-9000, 9100-10000",2,3,3,4,2,4,5,3,2,3,4,2,5,1,1,Dati Leumi,3,1,1,4,"Ground, First",4,3, ,1
5/20/2022 15:12:34,4,2 years,"3, 4, 5","3100-4000, 4100-5000, 5100-6000, 6100-7000",2,2,4,4,3,3,3,3,4,3,5,2,5,1,4,"Not Religious, Traditional, Dati Leumi",1,1,1,3,"Ground, First, Second",1,3, ,1
5/20/2022 15:12:35,4,"A Year, 2 years","3, 4",6100-7000,2,2,2,4,1,3,2,3,4,1,4,,5,3,3,Dati Leumi,1,1,1,5,"Ground, First",3,4, ,1
5/20/2022 15:12:44,5,2 years,4,"3100-4000, 4100-5000",1.5,4,5,3,3,5,5,4,5,5,5,3,5,2,5,"Not Religious, Dati Leumi",1,1,3,4,"Ground, First",5,5, ,1
5/20/2022 15:23:01,3,A Year,"2, 3","4100-5000, 5100-6000, 6100-7000",1.5,5,2,4,4,5,3,1,2,3,3,3,2,1,2,Not Religious,2,5,1,4,Fourth,1,3, ,1
5/20/2022 15:23:20,5,2 years,5,4100-5000,2,5,5,5,5,5,5,5,1,5,5,1,3,1,5,Charedi,1,1,1,4,"First, Second",3,4,Merkaz,1
5/20/2022 15:27:31,1,A Year,"3, 4",1000-2000,1.5,,2,5,5,5,3,5,1,3,4,4,5,2,2,"Traditional, Dati Leumi",5,1,2,5,"Ground, First, Second",3,4, ,1
5/20/2022 15:30:34,5,1 Month,5,6100-7000,2,5,5,5,5,5,5,5,4,5,5,3,5,2,3,"Traditional, Dati Leumi, Charedi",1,1,3,5,"Ground, First",4,3, ,
5/20/2022 15:31:23,2,2 years,"2, 3",3100-4000,1,3,4,5,3,4,5,4,2,5,5,3,5,1,1,"Not Religious, Traditional, Dati Leumi",2,1,4,4,"Ground, First, Second",4,2, ,1
5/20/2022 15:35:32,4,A Year,3,"3100-4000, 4100-5000",1.5,2,4,5,4,4,4,4,3,3,5,2,5,1,3,"Traditional, Dati Leumi",1,1,3,4,"First, Second",4,5, ,1
5/20/2022 15:49:47,5,2 years,2,1000-2000,1,3,4,5,5,5,1,5,5,2,,4,1,3,3,"Not Religious, Traditional, Dati Leumi",4,1,1,4,"First, Second",1,1, ,0
5/20/2022 15:54:09,5,"2 Months, 2 years",4,5100-6000,2,4,3,5,4,4,4,5,1,5,5,1,5,1,3,"Traditional, Dati Leumi",1,1,1,4,"Ground, Fourth",4,5, ,1
5/20/2022 15:58:27,5,2 years,"4, 5","5100-6000, 6100-7000",2,2,5,5,5,5,2,5,3,4,5,3,5,3,3,"Not Religious, Traditional, Dati Leumi",1,5,1,5,Ground,5,5,South,0
5/20/2022 15:59:36,,,3,,,4,,,,,,,4,,,,,,,,,,,,,,, ,
5/20/2022 16:11:32,4,"A Year, 2 years","2, 3, 4","2100-3000, 3100-4000, 4100-5000",2,4,2,3,4,4,1,5,5,3,2,3,4,3,3,"Traditional, Dati Leumi",3,1,2,4,"First, Second",2,3, ,1
5/20/2022 16:13:35,5,Half a Year,3,3100-4000,1,5,5,5,5,1,1,2,5,5,1,3,3,1,1,Not Religious,1,1,1,2,First,3,3, ,0
5/20/2022 16:23:13,1,"A Year, 2 years","3, 4, 5","6100-7000, 7100-8000, 8100-9000",2,2,4,5,2,1,4,1,4,4,4,2,4,2,4,"Not Religious, Traditional, Dati Leumi",2,5,1,4,"Ground, First",4,1,Jerusalem ,1
5/20/2022 16:28:07,4,"A Year, 2 years","2, 3","1000-2000, 2100-3000",1.5,1,2,4,4,4,1,3,4,3,3,4,3,3,3,"Not Religious, Traditional",3,3,3,3,"Ground, First, Second, Third, Fourth",3,3, ,1
